"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1144","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1145","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1146","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1147","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1148","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1149","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1150","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1151","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1152","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1153","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1154","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1155","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1156","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1157","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1158","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1159","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1160","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1161","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1162","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1163","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1164","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1165","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1166","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1167","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1168","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1169","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1170","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1171","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1172","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1173","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1174","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1175","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1176","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1177","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1178","","","02"
"Ciudad Autonoma de Buenos Aires","5001","Capital Federal","CAPITAL FEDERAL","CIUDAD AUTONOMA DE BUENOS AIRES","1179","","","02"
